
111;0;0;0;0;0;0;0;0;0;0
0;9;15;15;16;18;28;25;20;6;6
0;137;37;37;59;45;47;32;10;6;6
0;7;8;8;8;9;11;11;10;6;6
0;7;8;8;8;9;11;10;10;6;6
0;7;7;7;7;7;7;7;7;6;6
0;224;67;67;103;83;97;69;27;6;6

1303;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0

1124;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0

1673;0;0;0;0;0;0;0;0;0;0
0;5;2;2;3;2;2;2;1;1;1
0;151;35;35;59;43;43;26;1;1;1
0;2;2;2;2;2;2;2;1;1;1
0;2;2;2;2;2;2;2;1;1;1
0;2;2;2;2;2;2;2;1;1;1
0;250;57;57;98;70;70;43;1;1;1

1918;0;0;0;0;0;0;0;0;0;0
0;1;2;2;2;2;2;1;1;1;1
0;1;2;2;2;2;2;1;1;1;1
0;1;2;2;2;2;2;1;1;1;1
0;1;2;2;2;2;2;1;1;1;1
0;1;2;2;2;2;2;1;1;1;1
0;1;3;3;3;3;2;1;1;1;1

2097;0;0;0;0;0;0;0;0;0;0
0;3;14;14;14;18;30;27;21;3;3
0;3;6;6;6;7;9;9;7;3;3
0;3;6;6;6;7;9;9;7;3;3
0;3;6;6;6;7;9;9;7;3;3
0;3;4;4;4;4;4;4;4;3;3
0;3;19;19;19;24;43;38;30;3;3

1981;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0

1513;0;0;0;0;0;0;0;0;0;0
0;35;109;109;113;141;245;213;162;11;11
0;1021;257;257;426;321;343;224;45;11;11
0;15;33;33;33;41;62;57;45;11;11
0;13;32;32;33;41;62;57;45;11;11
0;13;15;15;15;25;14;22;12;11;11
0;1695;567;567;848;711;836;586;233;11;11

1939;0;0;0;0;0;0;0;0;0;0
0;14;56;56;57;73;122;107;82;8;8
0;263;77;77;119;95;105;73;25;8;8
0;9;19;19;19;24;33;32;25;8;8
0;9;19;19;19;24;33;32;25;8;8
0;9;12;12;12;23;11;19;9;8;8
0;433;237;237;308;289;324;227;117;8;8

1511;0;0;0;0;0;0;0;0;0;0
0;44;153;153;158;200;352;305;234;14;14
0;1317;333;333;550;416;449;295;63;14;14
0;19;45;45;45;56;88;80;63;14;14
0;17;44;44;44;56;88;79;63;14;14
0;17;16;16;17;27;16;26;15;14;14
0;2185;709;709;1070;900;1109;801;336;14;14

444;0;0;0;0;0;0;0;0;0;0
0;2;39;39;39;51;93;81;63;2;2
0;2;10;10;10;13;22;20;16;2;2
0;2;10;10;10;13;22;20;16;2;2
0;2;10;10;10;13;22;20;16;2;2
0;2;3;3;3;3;3;3;3;2;2
0;2;55;55;55;73;135;117;91;2;2

3409;0;0;0;0;0;0;0;0;0;0
0;5;68;68;68;88;158;137;107;5;5
0;5;20;20;20;25;40;35;28;5;5
0;5;19;19;19;24;39;35;28;5;5
0;5;19;19;19;24;39;35;28;5;5
0;5;8;8;8;8;7;6;6;5;5
0;5;137;137;137;167;250;199;154;5;5

1979;0;0;0;0;0;0;0;0;0;0
0;12;50;50;50;63;110;96;76;9;9
0;138;47;47;68;57;67;50;24;9;9
0;10;18;18;18;21;32;29;24;9;9
0;10;18;18;18;21;31;29;24;9;9
0;10;10;10;10;10;10;10;10;9;9
0;224;115;115;151;147;215;172;107;9;9

1231;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0

5053;0;0;0;0;0;0;0;0;0;0
0;7;53;53;53;68;121;106;83;7;7
0;7;17;17;17;21;32;29;24;7;7
0;7;17;17;17;21;32;29;24;7;7
0;7;17;17;17;21;32;29;24;7;7
0;7;8;8;8;8;8;8;8;7;7
0;7;74;74;74;96;174;152;118;7;7

802;0;0;0;0;0;0;0;0;0;0
0;13;140;140;140;183;334;290;225;9;9
0;150;69;69;93;86;120;95;57;9;9
0;10;38;38;38;48;81;71;57;9;9
0;10;38;38;38;48;81;71;57;9;9
0;10;10;10;10;10;10;10;10;9;9
0;243;251;251;290;328;549;460;326;9;9

648;0;0;0;0;0;0;0;0;0;0
0;17;77;77;77;98;169;148;118;15;15
0;79;43;43;54;51;67;55;38;15;15
0;16;29;29;29;34;49;45;38;15;15
0;16;29;29;29;34;49;45;38;15;15
0;16;16;16;16;16;16;16;16;15;15
0;122;129;129;147;165;270;228;165;15;15

3173;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0

2624;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0

645;0;0;0;0;0;0;0;0;0;0
0;36;20;19;23;20;16;11;8;8;8
0;1012;379;309;500;384;314;129;8;8;8
0;13;11;11;11;11;10;9;8;8;8
0;12;10;10;10;10;9;9;8;8;8
0;31;23;23;23;23;14;9;8;8;8
0;1983;836;696;1037;833;606;209;8;8;8

954;0;0;0;0;0;0;0;0;0;0
0;17;8;8;10;10;9;9;5;5;5
0;508;118;118;201;146;145;90;5;5;5
0;7;6;6;6;8;6;7;5;5;5
0;6;6;6;6;8;6;7;5;5;5
0;6;6;6;6;15;6;15;5;5;5
0;843;205;205;344;257;245;151;5;5;5

1620;0;0;0;0;0;0;0;0;0;0
0;12;101;101;101;131;237;206;161;9;9
0;107;51;51;67;63;87;69;43;9;9
0;10;30;30;30;36;60;53;43;9;9
0;10;30;30;30;36;59;53;43;9;9
0;10;10;10;10;10;10;10;10;9;9
0;172;179;179;206;232;388;325;232;9;9

1707;0;0;0;0;0;0;0;0;0;0
0;8;4;4;5;4;5;4;3;3;3
0;214;49;49;85;61;61;38;3;3;3
0;3;3;3;3;3;3;3;3;3;3
0;3;3;3;3;3;3;3;3;3;3
0;4;3;3;3;3;5;3;3;3;3
0;362;88;88;147;108;120;69;10;10;10

1925;0;0;0;0;0;0;0;0;0;0
0;3;2;2;2;2;2;2;1;1;1
0;64;15;15;26;19;19;12;1;1;1
0;2;2;2;2;2;2;2;1;1;1
0;2;2;2;2;2;2;2;1;1;1
0;2;2;2;2;2;2;2;1;1;1
0;105;25;25;42;30;30;19;1;1;1

1933;0;0;0;0;0;0;0;0;0;0
0;17;88;88;89;113;199;173;134;9;9
0;352;104;104;161;129;147;102;37;9;9
0;11;27;27;27;32;51;45;37;9;9
0;10;27;27;27;32;51;45;37;9;9
0;10;13;13;13;13;12;10;10;9;9
0;581;308;308;403;376;473;342;192;9;9

449;0;0;0;0;0;0;0;0;0;0
0;6;3;3;4;4;4;3;2;2;2
0;171;40;40;68;49;49;31;2;2;2
0;3;3;3;3;3;3;3;2;2;2
0;3;3;3;3;3;3;3;2;2;2
0;3;3;3;3;3;3;3;2;2;2
0;283;66;66;113;81;81;49;2;2;2

108;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0

1524;0;0;0;0;0;0;0;0;0;0
0;37;165;165;169;215;382;332;256;15;15
0;978;262;262;422;326;362;245;68;15;15
0;19;48;48;49;60;96;86;68;15;15
0;17;48;48;48;60;95;86;68;15;15
0;17;17;17;18;23;18;22;16;15;15
0;1619;607;607;874;770;1002;745;368;15;15

1223;0;0;0;0;0;0;0;0;0;0
0;7;21;21;21;26;42;37;30;7;7
0;7;10;10;10;11;15;14;12;7;7
0;7;10;10;10;11;15;14;12;7;7
0;7;10;10;10;11;15;14;12;7;7
0;7;8;8;8;8;8;8;8;7;7
0;7;28;28;28;34;58;51;41;7;7

1845;0;0;0;0;0;0;0;0;0;0
0;5;18;18;18;22;37;33;27;5;5
0;5;8;8;8;9;12;12;10;5;5
0;5;8;8;8;9;12;12;10;5;5
0;5;8;8;8;9;12;12;10;5;5
0;5;6;6;6;6;6;6;6;5;5
0;5;24;24;24;30;52;46;37;5;5

447;0;0;0;0;0;0;0;0;0;0
0;2;30;30;30;39;71;62;48;2;2
0;2;9;9;9;11;18;16;13;2;2
0;2;9;9;9;11;18;16;13;2;2
0;2;9;9;9;11;18;16;13;2;2
0;2;3;3;3;3;3;3;3;2;2
0;2;43;43;43;56;104;90;70;2;2

1745;0;0;0;0;0;0;0;0;0;0
0;4;9;9;9;10;15;14;12;4;4
0;4;5;5;5;6;7;7;6;4;4
0;4;5;5;5;6;7;7;6;4;4
0;4;5;5;5;6;7;7;6;4;4
0;4;5;5;5;5;5;5;5;4;4
0;4;11;11;11;13;20;18;15;4;4

1934;0;0;0;0;0;0;0;0;0;0
0;30;135;135;138;176;312;270;208;11;11
0;806;216;216;348;269;298;201;55;11;11
0;14;39;39;39;48;77;69;55;11;11
0;13;38;38;38;48;77;69;55;11;11
0;13;15;15;15;20;14;17;12;11;11
0;1336;530;530;751;665;838;610;300;11;11

2150;0;0;0;0;0;0;0;0;0;0
0;4;3;3;4;3;3;3;2;2;2
0;63;16;16;27;20;20;13;2;2;2
0;3;3;3;3;3;3;3;2;2;2
0;3;3;3;3;3;3;3;2;2;2
0;3;3;3;3;3;3;3;2;2;2
0;103;42;42;59;48;39;19;2;2;2

1535;0;0;0;0;0;0;0;0;0;0
0;1;1;1;41;41;41;41;41;1;1
0;1;1;1;7;7;7;7;7;1;1
0;1;1;1;9;9;9;9;9;1;1
0;1;1;1;9;9;9;9;9;1;1
0;1;1;1;7;7;7;7;7;1;1
0;1;1;1;75;75;75;75;75;1;1

1509;0;0;0;0;0;0;0;0;0;0
0;12;40;40;41;51;89;77;60;5;5
0;288;75;75;123;94;102;68;17;5;5
0;6;13;13;13;15;24;21;17;5;5
0;6;13;13;13;15;24;21;17;5;5
0;6;6;6;6;6;6;6;6;5;5
0;476;163;163;241;205;258;187;85;5;5

2096;0;0;0;0;0;0;0;0;0;0
0;6;3;3;4;4;4;3;2;2;2
0;163;38;38;65;47;47;29;2;2;2
0;3;3;3;3;3;3;3;2;2;2
0;3;3;3;3;3;3;3;2;2;2
0;3;3;3;3;3;3;3;2;2;2
0;271;62;62;107;77;77;47;2;2;2

4;0;0;0;0;0;0;0;0;0;0
0;1;13;13;13;17;31;27;21;1;1
0;1;4;4;4;5;8;7;6;1;1
0;1;4;4;4;5;8;7;6;1;1
0;1;4;4;4;5;8;7;6;1;1
0;1;2;2;2;2;2;2;2;1;1
0;1;19;19;19;24;44;39;30;1;1

1911;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0

20;0;0;0;0;0;0;0;0;0;0
0;15;14;13;14;14;11;10;8;8;8
0;200;127;92;136;113;76;17;8;8;8
0;10;10;10;10;11;9;10;8;8;8
0;10;10;9;10;11;9;10;8;8;8
0;20;17;17;17;24;12;15;8;8;8
0;482;343;272;357;317;180;26;8;8;8

446;0;0;0;0;0;0;0;0;0;0
0;2;34;34;34;44;81;70;55;2;2
0;2;9;9;9;12;20;17;14;2;2
0;2;9;9;9;12;20;17;14;2;2
0;2;9;9;9;12;20;17;14;2;2
0;2;3;3;3;3;3;3;3;2;2
0;2;49;49;49;64;118;102;79;2;2

1302;0;0;0;0;0;0;0;0;0;0
0;4;4;4;4;4;4;4;3;3;3
0;14;6;6;8;7;7;5;3;3;3
0;4;4;4;4;4;4;4;3;3;3
0;4;4;4;4;4;4;4;3;3;3
0;4;4;4;4;4;4;4;3;3;3
0;22;8;8;11;9;9;7;3;3;3

1858;0;0;0;0;0;0;0;0;0;0
0;12;41;41;42;53;92;80;62;5;5
0;298;78;78;127;97;105;70;18;5;5
0;6;13;13;13;16;24;22;18;5;5
0;6;13;13;13;16;24;22;18;5;5
0;6;6;6;6;6;6;6;6;5;5
0;493;164;164;245;207;265;195;88;5;5

1125;0;0;0;0;0;0;0;0;0;0
0;4;4;4;4;4;6;4;4;4;4
0;3;3;3;3;3;3;3;3;3;3
0;3;3;3;3;3;4;3;3;3;3
0;3;3;3;3;3;3;3;3;3;3
0;7;7;7;7;7;14;7;7;7;7
0;44;55;55;55;55;118;44;44;44;44

1767;0;0;0;0;0;0;0;0;0;0
0;2;16;16;25;29;44;40;33;2;2
0;2;5;5;7;8;11;10;9;2;2
0;2;5;5;7;8;11;10;9;2;2
0;2;5;5;7;8;11;10;9;2;2
0;2;3;3;4;4;4;4;4;2;2
0;2;22;22;38;45;67;61;51;2;2

448;0;0;0;0;0;0;0;0;0;0
0;5;14;14;14;17;29;25;20;3;3
0;78;22;22;35;27;30;21;7;3;3
0;4;6;6;6;6;9;8;7;3;3
0;4;6;6;6;6;9;8;7;3;3
0;4;4;4;4;4;4;4;4;3;3
0;128;46;46;67;58;75;56;28;3;3

875;0;0;0;0;0;0;0;0;0;0
0;45;20;20;26;23;25;21;14;9;9
0;1558;354;354;612;440;441;269;10;9;9
0;14;11;11;12;12;12;12;10;9;9
0;12;11;11;11;11;12;11;10;9;9
0;12;10;10;10;10;10;10;10;9;9
0;2591;587;587;1017;731;735;447;15;9;9

456;0;0;0;0;0;0;0;0;0;0
0;26;41;41;42;47;86;62;52;21;21
0;241;66;66;105;80;86;58;18;11;11
0;14;18;18;18;19;29;23;20;14;14
0;12;16;16;16;18;25;21;19;12;12
0;42;41;41;42;42;93;41;41;41;41
0;702;432;432;496;463;1006;441;363;318;318

443;0;0;0;0;0;0;0;0;0;0
0;5;25;25;25;32;56;49;38;3;3
0;50;18;18;26;23;28;21;11;3;3
0;4;8;8;8;10;15;13;11;3;3
0;4;8;8;8;10;15;13;11;3;3
0;4;4;4;4;4;4;4;4;3;3
0;81;51;51;64;66;102;83;55;3;3

3354;0;0;0;0;0;0;0;0;0;0
0;5;87;87;87;114;209;182;141;5;5
0;5;23;23;23;29;50;44;35;5;5
0;5;23;23;23;29;50;44;35;5;5
0;5;23;23;23;29;50;44;35;5;5
0;5;6;6;6;6;6;6;6;5;5
0;5;125;125;125;165;305;265;205;5;5

114;0;0;0;0;0;0;0;0;0;0
0;16;15;15;17;18;25;22;17;6;6
0;418;99;99;168;123;124;78;9;6;6
0;8;8;8;8;9;10;10;9;6;6
0;7;8;8;8;9;10;10;9;6;6
0;7;7;7;7;7;7;7;7;6;6
0;692;168;168;282;210;221;141;22;6;6

536;0;0;0;0;0;0;0;0;0;0
0;5;3;3;4;3;3;3;2;2;2
0;116;28;28;47;34;34;21;2;2;2
0;3;3;3;3;3;3;3;2;2;2
0;3;3;3;3;3;3;3;2;2;2
0;3;3;3;3;3;3;3;2;2;2
0;192;45;45;76;55;55;34;2;2;2

594;0;0;0;0;0;0;0;0;0;0
0;12;146;146;146;191;347;302;235;12;12
0;12;42;42;42;52;86;76;62;12;12
0;12;42;42;42;52;86;76;62;12;12
0;12;42;42;42;52;86;76;62;12;12
0;12;13;13;13;13;13;13;13;12;12
0;12;209;209;209;274;503;438;340;12;12

3170;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0

1943;0;0;0;0;0;0;0;0;0;0
0;2;4;4;4;4;3;2;2;2;2
0;2;4;4;4;4;3;2;2;2;2
0;2;3;3;3;3;3;2;2;2;2
0;2;3;3;3;3;3;2;2;2;2
0;2;5;5;5;5;4;2;2;2;2
0;2;49;49;49;49;26;2;2;2;2

189;0;0;0;0;0;0;0;0;0;0
0;2;2;2;2;2;2;2;1;1;1
0;6;3;3;3;3;3;2;1;1;1
0;2;2;2;2;2;2;2;1;1;1
0;2;2;2;2;2;2;2;1;1;1
0;2;2;2;2;2;2;2;1;1;1
0;10;3;3;5;4;4;3;1;1;1

3284;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0

1861;0;0;0;0;0;0;0;0;0;0
0;8;118;118;118;154;282;245;191;8;8
0;8;33;33;33;41;69;61;49;8;8
0;8;33;33;33;41;69;61;49;8;8
0;8;33;33;33;41;69;61;49;8;8
0;8;9;9;9;9;9;9;9;8;8
0;8;169;169;169;222;410;356;276;8;8

3197;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0

1987;0;0;0;0;0;0;0;0;0;0
0;8;68;68;68;88;158;138;108;8;8
0;8;22;22;22;26;41;37;30;8;8
0;8;22;22;22;26;41;37;30;8;8
0;8;22;22;22;26;41;37;30;8;8
0;8;9;9;9;9;9;9;9;8;8
0;8;96;96;96;126;228;199;155;8;8

1376;0;0;0;0;0;0;0;0;0;0
0;16;7;7;9;8;8;6;4;4;4
0;520;119;119;205;148;148;90;4;4;4
0;6;5;5;5;5;5;5;4;4;4
0;5;5;5;5;5;5;5;4;4;4
0;5;5;5;5;5;5;5;4;4;4
0;864;203;203;346;250;247;148;4;4;4

1990;0;0;0;0;0;0;0;0;0;0
0;3;21;21;21;27;48;42;33;3;3
0;3;7;7;7;9;13;12;10;3;3
0;3;7;7;7;9;13;12;10;3;3
0;3;7;7;7;9;13;12;10;3;3
0;3;4;4;4;4;4;4;4;3;3
0;3;30;30;30;39;69;61;47;3;3

1306;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0

2613;0;0;0;0;0;0;0;0;0;0
0;18;7;7;9;8;8;6;3;3;3
0;651;147;147;255;183;183;111;3;3;3
0;6;4;4;4;4;4;4;3;3;3
0;5;4;4;4;4;4;4;3;3;3
0;5;4;4;4;4;4;4;3;3;3
0;1083;243;243;423;303;303;183;3;3;3

105;0;0;0;0;0;0;0;0;0;0
0;5;114;114;114;150;277;241;186;5;5
0;5;29;29;29;37;65;57;45;5;5
0;5;29;29;29;37;65;57;45;5;5
0;5;29;29;29;37;65;57;45;5;5
0;5;6;6;6;6;6;6;6;5;5
0;5;165;165;165;218;404;351;271;5;5

1848;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0

2147;0;0;0;0;0;0;0;0;0;0
0;8;99;99;99;129;234;204;159;8;8
0;8;28;28;28;35;58;52;42;8;8
0;8;28;28;28;35;58;52;42;8;8
0;8;28;28;28;35;58;52;42;8;8
0;8;9;9;9;9;9;9;9;8;8
0;8;141;141;141;185;340;296;229;8;8

1222;0;0;0;0;0;0;0;0;0;0
0;14;239;239;239;313;575;500;388;14;14
0;14;64;64;64;80;138;121;97;14;14
0;14;64;64;64;80;138;121;97;14;14
0;14;64;64;64;80;138;121;97;14;14
0;14;15;15;15;15;16;16;16;14;14
0;14;344;344;344;454;838;728;563;14;14

550;0;0;0;0;0;0;0;0;0;0
0;1;1;1;157;157;157;157;157;1;1
0;1;1;1;24;24;24;24;24;1;1
0;1;1;1;30;30;30;30;30;1;1
0;1;1;1;30;30;30;30;30;1;1
0;1;1;1;24;24;24;24;24;1;1
0;1;1;1;287;287;287;287;287;1;1

2090;0;0;0;0;0;0;0;0;0;0
0;12;127;127;127;165;298;260;203;12;12
0;12;38;38;38;46;75;67;54;12;12
0;12;38;38;38;46;75;67;54;12;12
0;12;38;38;38;46;75;67;54;12;12
0;12;13;13;13;13;13;13;13;12;12
0;12;180;180;180;236;432;376;292;12;12

1521;0;0;0;0;0;0;0;0;0;0
0;29;67;67;70;85;143;125;97;13;13
0;713;180;180;297;223;235;154;32;13;13
0;16;25;25;25;29;42;38;32;13;13
0;15;25;25;25;29;41;38;32;13;13
0;15;14;14;14;14;14;14;14;13;13
0;1179;346;346;541;436;522;368;136;13;13

1988;0;0;0;0;0;0;0;0;0;0
0;7;58;58;58;74;133;116;91;7;7
0;7;19;19;19;22;35;31;26;7;7
0;7;19;19;19;22;35;31;26;7;7
0;7;19;19;19;22;35;31;26;7;7
0;7;8;8;8;8;8;8;8;7;7
0;7;81;81;81;106;191;167;130;7;7

3351;0;0;0;0;0;0;0;0;0;0
0;13;6;6;108;107;107;106;104;4;4
0;382;88;88;166;124;124;82;19;4;4
0;6;5;5;23;23;23;23;23;4;4
0;5;5;5;23;23;23;23;23;4;4
0;5;5;5;19;19;19;19;19;4;4
0;633;144;144;432;362;362;293;188;4;4

1997;0;0;0;0;0;0;0;0;0;0
0;7;31;31;31;39;69;60;47;5;5
0;70;25;25;36;31;37;28;15;5;5
0;6;11;11;11;13;19;18;15;5;5
0;6;11;11;11;13;19;18;15;5;5
0;6;6;6;6;6;6;6;6;5;5
0;113;66;66;84;85;128;103;67;5;5

188;0;0;0;0;0;0;0;0;0;0
0;2;2;2;2;2;2;2;2;2;2
0;2;2;2;2;2;2;2;2;2;2
0;2;2;2;2;2;2;2;2;2;2
0;2;2;2;2;2;2;2;2;2;2
0;2;2;2;2;2;2;2;2;2;2
0;5;5;5;5;5;10;5;5;5;5

644;0;0;0;0;0;0;0;0;0;0
0;53;38;36;42;41;43;32;25;12;12
0;1448;589;468;748;582;463;174;15;12;12
0;20;18;18;18;19;19;17;15;12;12
0;18;17;17;17;18;18;16;15;12;12
0;51;38;38;38;38;22;13;13;12;12
0;2930;1346;1104;1610;1317;935;300;31;12;12

862;0;0;0;0;0;0;0;0;0;0
0;4;3;3;13;13;13;12;12;2;2
0;89;22;22;38;28;28;18;4;2;2
0;3;3;3;4;4;4;4;4;2;2
0;3;3;3;4;4;4;4;4;2;2
0;3;3;3;4;4;4;4;4;2;2
0;147;35;35;77;60;60;44;20;2;2

3502;0;0;0;0;0;0;0;0;0;0
0;7;3;3;4;3;3;2;1;1;1
0;244;55;55;96;69;69;42;1;1;1
0;2;2;2;2;2;2;2;1;1;1
0;2;2;2;2;2;2;2;1;1;1
0;2;2;2;2;2;2;2;1;1;1
0;405;91;91;159;114;114;69;1;1;1

1514;0;0;0;0;0;0;0;0;0;0
0;14;8;8;9;8;8;7;5;5;5
0;390;91;91;155;112;112;70;5;5;5
0;7;6;6;6;6;6;6;5;5;5
0;6;6;6;6;6;6;6;5;5;5
0;6;6;6;6;6;6;6;5;5;5
0;645;154;154;261;190;187;112;5;5;5

990;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0

1706;0;0;0;0;0;0;0;0;0;0
0;10;28;28;29;35;59;52;41;6;6
0;170;47;47;75;58;63;44;14;6;6
0;7;11;11;11;13;18;16;14;6;6
0;7;11;11;11;13;18;16;14;6;6
0;7;7;7;7;7;7;7;7;6;6
0;279;98;98;143;123;158;118;57;6;6

439;0;0;0;0;0;0;0;0;0;0
0;7;26;26;27;33;58;51;40;4;4
0;117;34;34;53;42;47;33;12;4;4
0;5;9;9;9;11;16;15;12;4;4
0;5;9;9;9;11;16;15;12;4;4
0;5;5;5;5;5;5;5;5;4;4
0;192;77;77;108;98;134;103;56;4;4

3283;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0

18073;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0

2391;0;0;0;0;0;0;0;0;0;0
0;6;8;8;93;94;96;95;94;5;5
0;39;13;13;31;28;28;25;19;5;5
0;6;6;6;22;22;22;22;22;5;5
0;6;6;6;22;22;22;22;22;5;5
0;6;6;6;18;18;18;18;18;5;5
0;61;21;21;187;182;185;178;167;5;5

859;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0

121;0;0;0;0;0;0;0;0;0;0
0;6;20;20;20;25;43;38;30;4;4
0;75;23;23;35;28;32;23;10;4;4
0;5;8;8;8;9;13;12;10;4;4
0;5;8;8;8;9;13;12;10;4;4
0;5;5;5;5;5;5;5;5;4;4
0;121;53;53;72;67;93;72;42;4;4

860;0;0;0;0;0;0;0;0;0;0
0;3;3;3;22;22;22;22;22;2;2
0;6;3;3;7;6;6;6;5;2;2
0;3;3;3;6;6;6;6;6;2;2
0;3;3;3;6;6;6;6;6;2;2
0;3;3;3;5;5;5;5;5;2;2
0;9;4;4;41;40;40;39;38;2;2

1515;0;0;0;0;0;0;0;0;0;0
0;20;8;8;10;9;9;7;4;4;4
0;678;154;154;267;192;192;117;4;4;4
0;7;5;5;5;5;5;5;4;4;4
0;6;5;5;5;5;5;5;4;4;4
0;6;5;5;5;5;5;5;4;4;4
0;1127;254;254;441;316;316;192;4;4;4

9;0;0;0;0;0;0;0;0;0;0
0;3;2;2;2;2;2;2;1;1;1
0;87;21;21;35;25;25;16;1;1;1
0;2;2;2;2;2;2;2;1;1;1
0;2;2;2;2;2;2;2;1;1;1
