"#","arrivo","avg_penality","avg_score","btw","fascia_btwn","location","name","partenza","penality","peso","popolazione","popolazione_old","saturation_index","score"
"307","237 as bus_stop","[1.0,0.6,0.9999999999999999,1.0]","[1.2008599255773842,1.5891078714407494,1.577821593944721,1.1173414721067771]","210.5","0","{39.159999999999854,8.445000000003347,0.0}","'wedge307'","284 as bus_stop","1.0","850","10","12","0","1.896094619332712"
"308","144 as bus_stop","[1.0,1.0,1.0,1.0]","[0.04223027163884785,0.04583529482752999,0.04738030476553662,0.03502022526148359]","2.5","0","{52.585000000000036,2.4949999999989814,0.0}","'wedge308'","93 as bus_stop","1.0","363","1","1","0","0.03605023188682133"
"309","320 as bus_stop","[0.6999999999999997,1.0,1.0,0.5999999999999999]","[3.468080967974699,4.1200582747503525,4.629586758196872,2.8928068737608856]","3010.0","1","{52.19000000000051,18.479999999999563,0.0}","'wedge309'","331 as bus_stop","1.0","441","12","8","0","3.068128502473667"
"310","141 as bus_stop","[1.0,1.0,0.7999999999999999,1.0]","[1.4741931068281726,1.7557507092133728,2.002777662249444,1.1368552247251489]","343.0","0","{36.83000000000084,16.88000000000102,0.0}","'wedge310'","57 as bus_stop","1.0","1007","7","4","0","0.7437370629043031"
"311","277 as bus_stop","[0.30000000000000004,0.5,0.1,0.0]","[12.51108163690465,15.598319384240193,17.43580005661496,11.416699765857917]","5642.5","2","{51.68000000000029,19.294999999998254,0.0}","'wedge311'","174 as bus_stop","1.0","858","27","41","0","19.388123271013146"
"312","240 as bus_stop","[0.7,0.5,1.0,0.8999999999999998]","[4.983547867990743,5.796924851626539,6.46182825888437,4.421930426908886]","4923.5","2","{23.74000000000069,28.0,0.0}","'wedge312'","388 as bus_stop","1.0","241","11","19","0","8.585645938377835"
"313","219 as bus_stop","[1.0,1.0,0.9999999999999999,1.0]","[1.7974350103871246,1.7572239363292472,2.3443056175742587,1.3309865513157457]","1190.0","0","{63.70499999999993,33.6150000000016,0.0}","'wedge313'","35 as bus_stop","1.0","437","3","12","0","3.377730220861711"
"314","334 as bus_stop","[1.0,1.0,1.0,1.0]","[4.376294995759442,5.613074016300155,5.932439410269783,4.219319196998506]","1970.0","0","{28.964999999999236,36.38000000000102,0.0}","'wedge314'","417 as bus_stop","1.0","206","17","17","0","5.660642440167103"
"315","222 as bus_stop","[1.0,1.0,0.9999999999999999,1.0]","[0.21886196127198773,0.2962643622096418,0.36299056991451617,0.21886196127198773]","43.5","0","{35.904999999999745,19.729999999999563,0.0}","'wedge315'","283 as bus_stop","1.0","376","2","5","0","0.4670834539341201"
"316","325 as bus_stop","[1.0,1.0,1.0,1.0]","[0.0016174123189438,0.00198784008359987,0.00239127626292825,0.00153315729319306]","1801.0","0","{63.98999999999978,19.739999999997963,0.0}","'wedge316'","31 as bus_stop","1.0","4","14","14","4","0.00179712479882645"
"317","324 as bus_stop","[0.7999999999999999,1.0,1.0,1.0]","[0.04502950292894267,0.07719343359247315,0.05789507519435487,0.05467868212800181]","609.0","0","{75.86999999999989,34.18500000000131,0.0}","'wedge317'","288 as bus_stop","1.0","442","0","0","0","0.0"
"318","57 as bus_stop","[1.0,1.0,1.0,1.0]","[0.7175966603898649,0.8153423848947966,0.9393125720717833,0.5840903049684946]","248.0","0","{39.9350000000004,16.950000000000728,0.0}","'wedge318'","56 as bus_stop","1.0","604","3","3","0","0.5006488328301382"
"319","95 as bus_stop","[0.4999999999999999,0.7999999999999997,0.7999999999999999,0.7999999999999998]","[1.1760933436758634,1.549000989231625,1.6981640474539295,1.0900377331629953]","3456.0","1","{42.664999999999964,24.80500000000029,0.0}","'wedge319'","353 as bus_stop","1.0","733","4","4","0","1.6063713962402038"
"320","236 as bus_stop","[1.0,1.0,1.0,1.0]","[0.03585650438036168,0.05019910613250637,0.04159354508121956,0.03585650438036169]","2.0","0","{62.51000000000022,57.18999999999869,0.0}","'wedge320'","332 as bus_stop","1.0","397","2","1","0","0.03346607075500425"
"321","10 as bus_stop","[0.8999999999999999,1.0,1.0,1.0]","[0.8066812329529047,0.9981503193736329,1.0923154438428433,0.7344879708598432]","566.0","0","{65.71500000000015,42.01000000000204,0.0}","'wedge321'","11 as bus_stop","1.0","931","2","6","0","1.3183117425689492"
"322","126 as bus_stop","[1.0,1.0,1.0,1.0]","[0.6277249842630943,0.7827188075379324,0.831800184908298,0.5347286902981915]","315.5","0","{44.07999999999993,25.389999999999418,0.0}","'wedge322'","95 as bus_stop","1.0","731","5","3","0","0.5424783814619333"
"323","328 as bus_stop","[1.0,1.0,1.0,1.0]","[3.484358968171617,4.22286463852378,4.500423816642714,2.9044585424588445]","2228.5","1","{62.470000000000255,42.599999999998545,0.0}","'wedge323'","268 as bus_stop","1.0","926","4","11","0","3.8164386991353414"
"324","25 as bus_stop","[1.0,1.0,1.0,1.0]","[0.03388090809819615,0.03822461426463154,0.04647765598085882,0.02866846069847367]","1.5","0","{57.72999999999956,3.0050000000010186,0.0}","'wedge324'","28 as bus_stop","1.0","286","0","2","0","0.06081188633009566"
"325","268 as bus_stop","[1.0,1.0,1.0,1.0]","[2.8828702685677525,3.5329732062696553,3.824398661101543,2.3941721981573556]","1649.5","0","{62.36999999999989,46.75500000000102,0.0}","'wedge325'","83 as bus_stop","1.0","926","4","11","0","3.452270772623902"
"326","218 as bus_stop","[1.0,1.0,1.0,1.0]","[2.0617572261876895,2.411574893694009,2.8078285347631153,1.6933651692562555]","543.0","0","{28.015000000000327,47.54500000000189,0.0}","'wedge326'","161 as bus_stop","1.0","556","9","9","0","1.9503108896370036"
"327","136 as bus_stop","[0.5,0.4,0.0,0.1]","[13.2554997695424,16.78076025781128,18.458836283592408,11.38880279512696]","5036.0","2","{48.17000000000007,20.854999999999563,0.0}","'wedge327'","364 as bus_stop","1.0","861","36","38","0","17.301093909216284"
"328","249 as bus_stop","[1.0,1.0,1.0,1.0]","[0.0062437559937314,0.00832500799164186,0.01456876398537326,0.01040625998955233]","165.0","0","{53.100000000000364,2.209999999999127,0.0}","'wedge328'","80 as bus_stop","1.0","216","0","0","0","0.0"
"329","96 as bus_stop","[1.0,1.0,1.0,1.0]","[4.799357198068891,6.710732222552794,7.627244262206996,5.162500019973099]","2541.0","1","{29.764999999999418,41.859999999996944,0.0}","'wedge329'","413 as bus_stop","1.0","244","15","20","0","7.249247771276167"
"330","53 as bus_stop","[1.0,1.0,1.0,1.0]","[1.529364680595719,1.9137076369757953,2.135238646555978,1.227762221769687]","348.0","0","{32.74000000000069,16.67000000000189,0.0}","'wedge330'","141 as bus_stop","1.0","1007","7","4","0","0.7473335262945922"
"331","284 as bus_stop","[1.0,1.0,1.0,1.0]","[0.5322230482046892,0.6990641291465982,0.6590222697205402,0.4805023131126974]","85.0","0","{36.61000000000058,13.440000000002328,0.0}","'wedge331'","75 as bus_stop","1.0","375","6","6","0","0.7007325399560174"
"332","377 as bus_stop","[1.0,1.0,1.0,1.0]","[1.077008164068911,1.395491390915474,1.5656732678563852,1.072145824727742]","263.0","0","{57.375,41.08499999999913,0.0}","'wedge332'","333 as bus_stop","1.0","560","8","14","0","2.38254627717276"
"333","426 as bus_stop","[0.6,1.0,1.0,0.5]","[0.3403558051214941,0.35870832402510405,0.413765880735934,0.2352459241280915]","85.0","0","{75.68000000000029,44.20999999999913,0.0}","'wedge333'","376 as bus_stop","1.0","1015","3","3","0","0.3503662699780087"
"334","179 as bus_stop","[1.0,1.0,0.7999999999999999,1.0]","[0.16405453919343052,0.00576153941676626,0.00667035367000618,0.02320885329712846]","4293.0","1","{42.35500000000047,33.68999999999869,0.0}","'wedge334'","348 as bus_stop","1.0","33","31","37","3","0.05336330499492555"
"335","394 as bus_stop","[1.0,1.0,1.0,1.0]","[0.6482721264972987,0.8865064061994864,1.0743449728877497,0.620783555762431]","220.0","0","{47.57000000000062,4.014999999999418,0.0}","'wedge335'","118 as bus_stop","1.0","437","5","2","0","0.32069999190679094"
"336","305 as bus_stop","[1.0,1.0,1.0,1.0]","[5.078408552531072,6.759583970243748,7.565534366695886,5.1216847774539165]","2573.0","1","{39.01999999999953,41.24500000000262,0.0}","'wedge336'","186 as bus_stop","1.0","244","16","23","0","8.371484763148025"
"337","221 as bus_stop","[1.0,1.0,0.6,1.0]","[0.03377173397881785,0.04363763379285453,0.0455349222186308,0.03263336092335208]","1.0","0","{85.77000000000044,54.08499999999913,0.0}","'wedge337'","372 as bus_stop","1.0","344","2","1","0","0.02656203796086797"
"338","243 as bus_stop","[1.0,1.0,1.0,1.0]","[0.10779542090221311,0.11486397309252216,0.1484395959964902,0.12016538723525397]","101.0","0","{76.125,44.30999999999767,0.0}","'wedge338'","427 as bus_stop","1.0","1434","2","1","0","0.12369966333040854"
"339","0 as bus_stop","[0.09999999999999998,0.9999999999999998,0.5999999999999999,0.30000000000000004]","[0.1254641322586884,0.15736179300242276,0.20839805019239774,0.10526228045432334]","22.0","0","{52.215000000000146,34.36499999999796,0.0}","'wedge339'","22 as bus_stop","1.0","1595","1","1","0","0.07442787506871347"
"340","7 as bus_stop","[0.5,1.0,1.0,1.0]","[0.5222290955690712,0.8153512330820338,0.9854968416384087,0.5306521454976048]","87.5","0","{69.30999999999949,40.13999999999942,0.0}","'wedge340'","9 as bus_stop","1.0","942","1","8","0","0.9433815919957416"
"341","142 as bus_stop","[0.7,1.0,1.0,1.0]","[0.3251534007542167,0.36579757584849387,0.41351030313308,0.2633035690890124]","101.0","0","{58.82499999999982,22.82499999999709,0.0}","'wedge341'","400 as bus_stop","1.0","549","0","5","0","0.6184983166520427"
"342","194 as bus_stop","[1.0,1.0,1.0,1.0]","[4.611107136026691,5.687709242676095,6.3377331561247905,4.1134325772925315]","2397.0","1","{25.464999999999236,41.534999999999854,0.0}","'wedge342'","121 as bus_stop","1.0","244","21","19","0","6.754154725677861"
"343","351 as bus_stop","[0.9999999999999999,1.0,1.0,0.6]","[0.29858648916111463,0.3100078302765671,0.42422124143109186,0.20395251991879418]","79.5","0","{51.275000000000546,24.0099999999984,0.0}","'wedge343'","160 as bus_stop","1.0","460","1","1","0","0.11421341115452471"
"344","250 as bus_stop","[1.0,1.0,1.0,1.0]","[4.913064866348386,6.142611861054969,7.003294757349577,4.590308780237908]","2461.0","1","{17.279999999999745,47.39500000000044,0.0}","'wedge344'","111 as bus_stop","1.0","244","19","23","0","8.248211089489992"
"345","399 as bus_stop","[1.0,1.0,1.0,1.0]","[4.571652503074139,5.913881604418202,6.241869918656412,3.774388600772026]","2351.5","1","{28.9399999999996,21.599999999998545,0.0}","'wedge345'","281 as bus_stop","1.0","409","20","14","0","4.945054583899179"
"346","216 as bus_stop","[1.0,1.0,0.6,0.6999999999999998]","[0.1768612659361099,0.00565161610205729,0.00656174648732366,0.02292929397752815]","4277.0","1","{47.02000000000044,33.95999999999913,0.0}","'wedge346'","179 as bus_stop","1.0","33","29","38","3","0.05473738499649176"
"347","307 as bus_stop","[1.0,1.0,1.0,1.0]","[0.03648713179805739,0.06689307496310523,0.0590744038635215,0.05733692139694734]","12.0","0","{63.80000000000018,47.95000000000073,0.0}","'wedge347'","63 as bus_stop","1.0","397","1","2","0","0.12162377266019131"
"348","131 as bus_stop","[1.0,1.0,1.0,1.0]","[0.0394635992561467,0.042878718422544,0.04553492221863081,0.02883878407179951]","1.0","0","{81.80500000000029,46.38500000000204,0.0}","'wedge348'","228 as bus_stop","1.0","666","2","2","0","0.05312407592173594"
"349","333 as bus_stop","[1.0,1.0,1.0,1.0]","[1.2391484464443496,1.5476711208651879,1.7980296845345567,1.1860420844538777]","296.0","0","{53.9350000000004,42.095000000001164,0.0}","'wedge349'","135 as bus_stop","1.0","560","11","13","0","2.301275686253793"
"350","135 as bus_stop","[1.0,1.0,1.0,1.0]","[1.3777060084284727,1.6417445413530947,1.9057830742777164,1.2260799202143335]","327.0","0","{51.11999999999989,42.70000000000073,0.0}","'wedge350'","130 as bus_stop","1.0","560","10","9","0","1.646973027153582"
"351","378 as bus_stop","[0.4999999999999998,0.7999999999999997,0.30000000000000004,0.9999999999999999]","[0.5268039757880546,0.7461671455168346,0.7760803050253045,0.5135092382287347]","84.0","0","{38.539999999999964,30.080000000001746,0.0}","'wedge351'","217 as bus_stop","1.0","375","5","9","0","1.0469605827964497"
"352","204 as bus_stop","[1.0,1.0,1.0,0.9999999999999999]","[0.12528911794731745,0.13131263323324616,0.16383961577726128,0.09396683846048806]","32.0","0","{48.279999999999745,34.23500000000058,0.0}","'wedge352'","346 as bus_stop","1.0","475","0","1","0","0.08432921400300213"
"353","58 as bus_stop","[0.6999999999999997,1.0,1.0,0.1]","[0.5505572966841867,0.6987139114065094,0.6438410911389824,0.40605886997969926]","112.0","0","{51.60999999999967,17.040000000000873,0.0}","'wedge353'","52 as bus_stop","1.0","604","4","5","0","0.6401829031211472"
"354","168 as bus_stop","[1.0,1.0,1.0,0.6999999999999998]","[0.01526370039282982,0.0010939799198673,0.00326270236784919,0.00707266318298992]","404.5","0","{50.9350000000004,13.404999999998836,0.0}","'wedge354'","99 as bus_stop","1.0","4","5","3","2","0.01638114118866404"
"355","408 as bus_stop","[1.0,1.0,1.0,0.8999999999999999]","[0.06014120017999776,0.06390002519124761,0.07141767521374731,0.06390002519124761]","36.0","0","{11.36999999999989,29.86999999999898,0.0}","'wedge355'","18 as bus_stop","1.0","455","0","1","0","0.08770591692916341"
"356","202 as bus_stop","[1.0,1.0,0.7,1.0]","[0.5789192355006323,0.865747402180491,0.9815312492806172,0.5183958608801117]","333.5","0","{22.079999999999927,23.330000000001746,0.0}","'wedge356'","410 as bus_stop","1.0","604","9","3","0","0.552604724796058"
"357","209 as bus_stop","[0.0,0.0,0.0,0.0]","[4.976257420382723,5.545361105902194,7.767114714170542,8.711006785208014]","5756.5","2","{23.034999999999854,31.784999999999854,0.0}","'wedge357'","88 as bus_stop","1.0","222","26","33","0","15.709468891168461"
"358","127 as bus_stop","[0.0,0.0,0.0,0.0]","[0.2343419727517061,0.00458094273870116,0.00662306165045329,0.07029820516657724]","3798.0","1","{30.390000000000327,33.284999999999854,0.0}","'wedge358'","278 as bus_stop","1.0","35","35","33","2","0.38014473814617106"
"359","99 as bus_stop","[1.0,1.0,1.0,1.0]","[0.5312448893369249,0.6087181023652266,0.6884048357657652,0.436063513330726]","198.5","0","{52.3100000000004,7.769999999996799,0.0}","'wedge359'","125 as bus_stop","1.0","867","6","2","0","0.3098928521132062"
"360","266 as bus_stop","[1.0,1.0,1.0,1.0]","[0.9264551294234853,1.140716739159861,1.2614275052085235,0.8419575931894213]","503.0","0","{59.98999999999978,40.60499999999956,0.0}","'wedge360'","227 as bus_stop","1.0","556","1","4","0","0.8449753623406377"
"361","67 as bus_stop","[1.0,1.0,1.0,1.0]","[0.07931448242939436,0.09701860797166988,0.10976557836210825,0.06444301697388291]","6.5","0","{72.44000000000051,41.215000000000146,0.0}","'wedge361'","64 as bus_stop","1.0","776","4","0","0","0.0"
"362","341 as bus_stop","[0.4,0.5,0.19999999999999998,0.1]","[12.546833663820447,15.79699749056543,17.57224097704215,11.432301099002355]","5440.5","2","{48.17000000000007,21.200000000000728,0.0}","'wedge362'","277 as bus_stop","1.0","858","27","41","0","19.15394288040675"
"363","48 as bus_stop","[1.0,1.0,1.0,0.7999999999999999]","[1.4057124661778126,1.7840724570742703,1.936467453407566,1.132452472752593]","332.0","0","{24.170000000000073,15.3650000000016,0.0}","'wedge363'","51 as bus_stop","1.0","596","8","5","0","0.9196249778733354"
"364","198 as bus_stop","[0.3999999999999999,0.2,0.5,0.4]","[13.81840557523499,17.97337122084462,18.606490496215365,12.39762075721507]","4703.5","2","{57.344999999999345,17.68000000000029,0.0}","'wedge364'","375 as bus_stop","1.0","441","44","36","0","16.021540670862553"
"365","253 as bus_stop","[1.0,1.0,1.0,1.0]","[4.140190494589177,5.09525716550009,6.092666693742027,3.8343809694206588]","1906.0","0","{31.3100000000004,43.50500000000102,0.0}","'wedge365'","411 as bus_stop","1.0","206","19","14","0","4.6106666871561295"
"366","197 as bus_stop","[0.5,0.7999999999999997,0.7999999999999999,1.0]","[0.3035318176498719,0.39670902678890235,0.504003994888392,0.2738845238329077]","51.5","0","{37.469999999999345,24.82499999999709,0.0}","'wedge366'","222 as bus_stop","1.0","376","4","6","0","0.5929458763392846"
"367","262 as bus_stop","[1.0,1.0,0.30000000000000004,1.0]","[0.16192240079598016,0.18866187982650898,0.18569082660089464,0.1589513475703658]","60.0","0","{57.3100000000004,45.74500000000262,0.0}","'wedge367'","244 as bus_stop","1.0","375","0","2","0","0.207973725793002"
"368","390 as bus_stop","[1.0,1.0,1.0,1.0]","[4.597347616947265,5.94891757209351,6.1448700934715905,3.7582688715590757]","2321.5","1","{29.324999999999818,23.354999999999563,0.0}","'wedge368'","304 as bus_stop","1.0","404","17","15","0","5.275644806332927"
"369","370 as bus_stop","[1.0,1.0,1.0,0.9999999999999999]","[0.07661802985554018,0.10143795502001095,0.11115009964958647,0.08093453857979599]","23.0","0","{51.710000000000036,40.06999999999971,0.0}","'wedge369'","140 as bus_stop","1.0","486","2","1","0","0.07553890267447623"
"370","316 as bus_stop","[1.0,1.0,1.0,0.7]","[1.6861448997282262,1.7931502491340563,2.1401069881165946,1.4786193736078288]","624.0","0","{77.73999999999978,47.215000000000146,0.0}","'wedge370'","295 as bus_stop","1.0","826","10","12","0","2.723772530330212"
"371","161 as bus_stop","[1.0,1.0,1.0,1.0]","[2.0587505786727642,2.415849095335461,2.751211180549124,1.6395479721556856]","548.0","0","{32.6899999999996,47.335000000002765,0.0}","'wedge371'","434 as bus_stop","1.0","556","9","8","0","1.7389145159226966"
"372","310 as bus_stop","[1.0,0.5,1.0,0.3999999999999998]","[2.57709117262658,3.1620750584375212,3.4308514384047113,2.2819641671724122]","2679.0","1","{21.779999999999745,32.42499999999927,0.0}","'wedge372'","226 as bus_stop","0.5","639","6","6","0","2.213452540906265"
"373","272 as bus_stop","[1.0,1.0,1.0,1.0]","[0.339704463319199,0.43467560360198576,0.462071124837405,0.2940452612601669]","111.5","0","{57.26999999999953,27.05500000000029,0.0}","'wedge373'","238 as bus_stop","1.0","731","5","3","0","0.38353729729586983"
"374","358 as bus_stop","[1.0,1.0,1.0,0.6999999999999998]","[0.29235663849290927,0.3116632089594221,0.3116632089594222,0.1985818676555611]","384.0","0","{50.585000000000036,10.970000000001164,0.0}","'wedge374'","97 as bus_stop","1.0","463","2","0","0","0.0"
"375","210 as bus_stop","[1.0,1.0,1.0,1.0]","[0.09252094134507412,0.11858317834368655,0.11467384279389468,0.07427737544604542]","40.5","0","{55.61000000000058,1.8499999999985448,0.0}","'wedge375'","80 as bus_stop","1.0","406","1","0","0","0.0"
"376","412 as bus_stop","[1.0,1.0,1.0,1.0]","[0.1990137603428844,0.25199794329131464,0.24424416042081268,0.1641217374256254]","39.5","0","{53.57499999999982,3.9399999999986903,0.0}","'wedge376'","421 as bus_stop","1.0","869","1","5","0","0.45230400077928257"
"377","22 as bus_stop","[0.0,0.9999999999999998,0.5999999999999999,0.30000000000000004]","[0.10613525296587062,0.12239020161830126,0.15681244582344844,0.08701178396301103]","16.0","0","{58.654999999999745,34.73999999999796,0.0}","'wedge377'","1 as bus_stop","1.0","1595","1","2","0","0.133864283020017"
"378","184 as bus_stop","[1.0,1.0,0.1,1.0]","[0.34875663796021333,0.45961967519259883,0.44345214892954266,0.330279465088149]","225.5","0","{66.47999999999956,32.93500000000131,0.0}","'wedge378'","162 as bus_stop","1.0","439","1","4","0","0.6467010505222498"
"379","244 as bus_stop","[0.8999999999999999,1.0,0.8999999999999999,1.0]","[0.12164062250204195,0.0892031231681641,0.10542187283510303,0.08379687327918446]","361.5","0","{61.590000000000146,44.12000000000262,0.0}","'wedge379'","10 as bus_stop","1.0","375","0","2","0","0.378437492228575"
"380","225 as bus_stop","[1.0,1.0,1.0,1.0]","[0.06261051805061735,0.05805702582875427,0.0717175024943435,0.02845932638664425]","27.0","0","{46.659999999999854,31.06999999999971,0.0}","'wedge380'","204 as bus_stop","1.0","475","0","0","0","0.0"
"381","358 as bus_stop","[1.0,1.0,1.0,1.0]","[0.45459618648455336,0.5192745056998354,0.5469937853635276,0.3936137712244303]","115.5","0","{50.01500000000033,10.350000000002183,0.0}","'wedge381'","122 as bus_stop","1.0","406","7","6","0","0.7761398305833838"
"382","181 as bus_stop","[0.7,1.0,1.0,1.0]","[4.70400547096466,5.806115378964898,6.6878033053650885,4.218075193346372]","2301.0","1","{47.57999999999993,40.47500000000218,0.0}","'wedge382'","163 as bus_stop","1.0","244","20","21","0","7.364098021637964"
"383","338 as bus_stop","[1.0,1.0,1.0,0.7]","[0.00361410917155723,0.00511998799303942,0.00481881222874298,0.00361410917155724]","0.5","0","{57.1899999999996,52.33499999999913,0.0}","'wedge383'","154 as bus_stop","1.0","475","0","0","0","0.0"
"384","104 as bus_stop","[1.0,0.5,0.0,1.0]","[0.00084423525063396,0.00094621218189865,0.00108998293745216,0.00074727357828392]","1364.5","0","{69.18499999999949,27.280000000002474,0.0}","'wedge384'","369 as bus_stop","1.0","3","9","10","4","0.00117022708008667"
"385","111 as bus_stop","[1.0,1.0,1.0,1.0]","[4.918554987091816,6.2021027394644195,7.064646829058809,4.538624852389524]","2477.0","1","{15.63000000000011,44.93500000000131,0.0}","'wedge385'","252 as bus_stop","1.0","244","18","21","0","7.547260783950906"
"386","76 as bus_stop","[0.0,0.0,0.0,0.0]","[0.21732304520161128,0.27867770415171417,0.31881030235102487,0.316404874155028]","215.0","0","{22.164999999999964,32.4900000000016,0.0}","'wedge386'","73 as bus_stop","1.0","28","5","3","0","0.4773777073368538"
"387","33 as bus_stop","[0.5999999999999999,0.29999999999999993,0.9999999999999999,1.0]","[5.905030971574508,6.979122942095603,7.375101548739325,4.821039535887319]","2219.5","0","{62.29500000000007,27.834999999999127,0.0}","'wedge387'","263 as bus_stop","1.0","437","16","25","0","8.662032020331424"
"388","158 as bus_stop","[0.3999999999999998,0.1,0.30000000000000004,0.30000000000000004]","[12.077638976912038,14.85871752194949,16.449783734476824,10.802156145381861]","5201.5","2","{57.30499999999938,17.849999999998545,0.0}","'wedge388'","373 as bus_stop","1.0","442","28","41","0","18.869256322121696"
"389","419 as bus_stop","[1.0,1.0,1.0,0.7999999999999999]","[0.06213127682262381,0.07112396162589829,0.07030644482560063,0.03433570561250263]","10.0","0","{16.784999999999854,19.00500000000102,0.0}","'wedge389'","214 as bus_stop","1.0","411","1","1","0","0.05722617602083772"
"390","206 as bus_stop","[0.1,0.0,0.09999999999999998,0.5]","[7.956127220674758,10.30532628583321,11.648652823092325,7.339624703575164]","5002.0","2","{26.150000000000546,28.099999999998545,0.0}","'wedge390'","388 as bus_stop","1.0","455","22","23","0","10.448095289793114"
"391","3 as bus_stop","[0.0,0.0,0.0,0.0]","[0.07745004946158124,0.10039821226501275,0.11378464056701446,0.07458152911115232]","16.0","0","{27.730000000000473,32.974999999998545,0.0}","'wedge391'","6 as bus_stop","1.0","1595","3","1","0","0.0669321415100085"
"392","117 as bus_stop","[1.0,1.0,1.0,0.6999999999999998]","[1.2523189203098508,1.319190318967173,1.6900226206123228,1.0243482430689799]","514.0","0","{50.215000000000146,10.900000000001455,0.0}","'wedge392'","97 as bus_stop","1.0","439","8","8","0","1.702181056731836"
"393","290 as bus_stop","[1.0,1.0,1.0,1.0]","[1.0029810511482697,1.3228171138983373,1.3383431363619327,0.8818780759322246]","548.0","0","{54.029999999999745,26.79500000000189,0.0}","'wedge393'","362 as bus_stop","1.0","733","7","6","0","1.3041858869420224"
"394","327 as bus_stop","[1.0,1.0,1.0,1.0]","[0.33110705727352524,0.45326305898608793,0.4789801119782064,0.34396558376958447]","76.0","0","{46.715000000000146,46.04500000000189,0.0}","'wedge394'","384 as bus_stop","1.0","375","2","8","0","0.9000968547241464"
"395","337 as bus_stop","[1.0,1.0,1.0,1.0]","[5.321204349675748,6.507131675669373,7.414623890342755,4.96542615187766]","2509.0","1","{20.909999999999854,44.5,0.0}","'wedge395'","102 as bus_stop","1.0","244","15","22","0","7.940556878392104"
"396","4 as bus_stop","[1.0,1.0,0.7999999999999999,1.0]","[0.09994600366370095,0.13503343048180871,0.16055155907679616,0.10100925902182542]","22.0","0","{36.779999999999745,33.50499999999738,0.0}","'wedge396'","3 as bus_stop","1.0","1595","4","1","0","0.07442787506871347"
"397","400 as bus_stop","[0.4,0.49999999999999967,0.39999999999999936,0.6999999999999997]","[0.20277126719812422,0.23244511117833755,0.29179279913876416,0.19782562653475538]","82.0","0","{56.69000000000051,18.57999999999811,0.0}","'wedge397'","44 as bus_stop","1.0","549","0","2","0","0.2307965642905479"
"398","259 as bus_stop","[1.0,1.0,1.0,1.0]","[4.866610504695324,6.139494974936012,6.809165117914047,4.462763624578801]","2445.0","1","{18.199999999999818,47.36000000000058,0.0}","'wedge398'","250 as bus_stop","1.0","244","19","20","0","7.156780153963711"
"399","155 as bus_stop","[1.0,1.0,1.0,1.0]","[0.3507181255893797,0.4640599588591182,0.5282157135401022,0.34002549980921565]","179.0","0","{27.270000000000437,45.86499999999796,0.0}","'wedge399'","85 as bus_stop","1.0","639","3","2","0","0.29939352184459245"
"400","292 as bus_stop","[1.0,0.6,0.9999999999999999,1.0]","[0.02005460927289662,0.03193882217535388,0.03565263870737177,0.01708355604728231]","7.5","0","{38.625,9.045000000001892,0.0}","'wedge400'","74 as bus_stop","1.0","376","0","1","0","0.0519934314482505"
"401","352 as bus_stop","[0.7999999999999999,0.49999999999999967,0.39999999999999936,0.6999999999999997]","[0.6267959219761887,0.7247327847849683,0.8590461966370085,0.5680338042909211]","401.0","0","{57.44000000000051,16.1349999999984,0.0}","'wedge401'","45 as bus_stop","1.0","1462","3","2","0","0.391747451235118"
"402","434 as bus_stop","[1.0,0.7,1.0,1.0]","[2.059389727398494,2.4078061163239197,2.790441972018805,1.664310429241985]","551.0","0","{36.1899999999996,45.784999999999854,0.0}","'wedge402'","433 as bus_stop","1.0","556","11","8","0","1.7420819446271247"
"403","103 as bus_stop","[1.0,1.0,0.7999999999999999,1.0]","[0.16146496764039814,0.00468574210661971,0.0060696427091626,0.04300120306846895]","3830.0","1","{38.00500000000011,33.70999999999913,0.0}","'wedge403'","207 as bus_stop","1.0","35","37","34","2","0.392761188169423"
"404","247 as bus_stop","[1.0,1.0,0.5,1.0]","[2.075698611842984,2.459185452154151,2.797019097190179,1.7135165959935488]","516.0","0","{19.0,49.32500000000073,0.0}","'wedge404'","234 as bus_stop","1.0","556","8","12","0","2.5565789354077806"
"405","56 as bus_stop","[1.0,1.0,1.0,1.0]","[0.49465159962876476,0.6067993307186872,0.6608705582084712,0.4165487154768544]","147.0","0","{43.75500000000011,16.895000000000437,0.0}","'wedge405'","59 as bus_stop","1.0","604","4","3","0","0.4205539915872089"
"406","397 as bus_stop","[1.0,1.0,1.0,0.7]","[1.060795833390854,1.275212012480495,1.38806263305399,0.9169112921596476]","411.0","0","{23.675000000000182,38.39500000000044,0.0}","'wedge406'","287 as bus_stop","0.5","639","4","4","0","0.7899543440144658"
"407","152 as bus_stop","[1.0,1.0,1.0,1.0]","[0.04174034536707823,0.03718685314521516,0.03908414157099144,0.02390583416478117]","1.0","0","{85.63000000000011,54.11000000000058,0.0}","'wedge407'","359 as bus_stop","1.0","666","2","1","0","0.02656203796086797"
"408","33 as bus_stop","[0.7999999999999998,0.7999999999999999,0.9999999999999999,1.0]","[1.1181051635559307,1.1982560713377182,1.37058052306856,0.9057052579341947]","1178.0","0","{61.4399999999996,27.539999999997235,0.0}","'wedge408'","142 as bus_stop","1.0","549","1","5","0","1.402640886181275"
